,tweet_date,tweet_year,tweet_month,tweet_day,tweet_hour,tweet_text,tweet_lat,tweet_long,tweet_source,tweet_in_reply_to_screen_name,tweet_direct_reply,tweet_retweet_status,tweet_retweet_count,tweet_favorite_count,tweet_hashtags,tweet_hashtags_count,tweet_urls,tweet_urls_count,tweet_user_mentions,tweet_user_mentions_count,tweet_media_type,tweet_lang
355,2016-10-27 21:58:00+03:00,2016,10,27,21,"Madaxweynaha oo maanta xariga ka jaray Wasaaradda Maaliyadda oo in mudo ah dhismo ku socday
https://t.co/SScAWBi0Aj https://t.co/V9zIRUHRC1",,,Twitter Web Client,,TRUE,FALSE,7,18,,0,https://t.co/SScAWBi0Aj,1,,0,photo,so
356,2016-10-27 21:55:00+03:00,2016,10,27,21,"Madaxweynaha “ Wadada Wadnaha waxaaa lagu dhisay canshuurta shacabka Soomaaliyeed
https://t.co/jbeKUUEepY https://t.co/Sx2aKXEt0F",,,Twitter Web Client,,TRUE,FALSE,7,15,,0,https://t.co/jbeKUUEepY,1,,0,photo,so
357,2016-10-24 17:49:00+03:00,2016,10,24,17,Mdaxweynaha oo kormeeray in ka badan 180 dhalinyaro oo  farsamada gacanta baranaya.https://t.co/cijzEMNPqW https://t.co/c5hgULcPps,,,Twitter Web Client,,TRUE,FALSE,4,17,,0,https://t.co/cijzEMNPqW,1,,0,photo,so
358,2016-10-20 23:53:00+03:00,2016,10,20,23,"Waxaan ugu hambalyeynayaa Dowlad Gobolleedyada, doorashooyinkii ay ku doorteen xubnihii u matalayey Aqalka Sare 
https://t.co/l1ZiizrxMn",,,Twitter Web Client,,TRUE,FALSE,5,21,,0,https://t.co/l1ZiizrxMn,1,,0,,so
359,2016-10-17 15:54:00+03:00,2016,10,17,15,Madaxweynaha #Somalia oo daahfuray mashruuca nadaafada B/Banaadir oo maamulka Gobolka hirgelinayo lana adeegsanayo qalab casri ah,,,Twitter Web Client,,TRUE,FALSE,2,15,Somalia,1,,0,,0,,so
360,2016-10-17 15:52:00+03:00,2016,10,17,15,Somali President today launched #Mogadishu cleaning project to improve the cleanliness in the capital city of #Somalia with modern equipment,,,Twitter Web Client,,TRUE,FALSE,16,38,"Mogadishu, Somalia",2,,0,,0,,en
361,2016-10-16 19:53:00+03:00,2016,10,16,19,"Madaxweynaha oo soo dhoweeyey doorashooyinka xubnaha Aqalka Sare ee Galmudug
https://t.co/dn8uomAphZ",,,Twitter Web Client,,TRUE,FALSE,3,10,,0,https://t.co/dn8uomAphZ,1,,0,,so
362,2016-10-13 19:21:00+03:00,2016,10,13,19,"Madaxweyne Xasan Sheekh Maxamuud oo hambalyo u diray guddoomiyaha baarlamanka maamulka cusub ee HirShabeelle.

https://t.co/5PRaljLUDw",,,Twitter Web Client,,TRUE,FALSE,5,11,,0,https://t.co/5PRaljLUDw,1,,0,,so
363,2016-10-13 18:36:00+03:00,2016,10,13,18,Madaxweynaha: Doorashada guddoonka baarlamanka maamulka HirShabeelle waa guul weyn oo u soo hoyatey shacabka Hiiraan iyo Sh/Dhexe,,,Twitter Web Client,,TRUE,FALSE,1,15,,0,,0,,0,,so
364,2016-10-13 18:32:00+03:00,2016,10,13,18,Madaxweyne Xasan Sheekh Maxamuud: Waxan u hambalyeynaya Guddoomiyaha la doortay ee baarlamanka maamulka HirShabelle Sh. Cusmaan Barre Max'ed,,,Twitter Web Client,,TRUE,FALSE,1,15,,0,,0,,0,,so
365,2016-10-13 17:52:00+03:00,2016,10,13,17,"Madaxweynaha: ""Waan soo dhoweynayaa codeynta doorashada guddoonka baarlamaanka maamul goboleedka HirShabeelle ee Jowhar ka socota.",,,Twitter Web Client,,TRUE,FALSE,2,11,,0,,0,,0,,so
366,2016-10-13 17:49:00+03:00,2016,10,13,17,"Madaxweynaha iyo R/W oo Guddiga Doorashada Dadban Heer Federaal la kulmay, kuna ku booriyay inay dar-dar geliyaan hannaanka doorashada 2016",,,Twitter Web Client,,TRUE,FALSE,1,9,,0,,0,,0,,so
367,2016-10-13 13:02:00+03:00,2016,10,13,13,"Madaxweyne Xasan Sheekh Maxamuud oo qaabilay ergeyga cusub ee UNHCR ee #Somalia

https://t.co/FTSwEqvZJf",,,Twitter Web Client,,TRUE,FALSE,2,10,Somalia,1,https://t.co/FTSwEqvZJf,1,,0,,so
368,2016-10-13 12:18:00+03:00,2016,10,13,12,"Madaxweyne Xasan Sheekh Maxamuud oo Xarunta Madaxtooyada kula kulmay Ergeyga cusub ee UNHCR u qaabilsan #Somalia, Amb. Maxamed Cabdi Affey.",,,Twitter Web Client,,TRUE,FALSE,3,13,Somalia,1,,0,,0,,so
369,2016-10-13 12:17:00+03:00,2016,10,13,12,Pres. Hassan Sheikh Mohamud meets the newly appointed UNHCR Special Envoy to #Somalia Ambassador Mohamed Abdi Affey,,,Twitter Web Client,,TRUE,FALSE,9,19,Somalia,1,,0,,0,,en
370,2016-10-11 10:19:00+03:00,2016,10,11,10,Madasha Hoggaanka Qaranka: Waxaan mar kale ku baaqeynaa in colaadda ka taagan Gaalkacyo si deg-deg ag wadahadal loogu dhameeyo.,,,Twitter Lite,,TRUE,FALSE,7,16,,0,,0,,0,,so
371,2016-10-09 22:19:00+03:00,2016,10,9,22,The new parliament of HirShabelle state of #Somalia has been sworn in today in Jowhar,,,Twitter Lite,,TRUE,FALSE,10,19,Somalia,1,,0,,0,,en
372,2016-10-09 20:16:00+03:00,2016,10,9,20,"Madaxweynaha oo soo dhoweeyay soo gudbinta liiska musharixiinta Aqalka Sare ee doorashada 2016
https://t.co/w2s98zTkYk",,,Twitter Web Client,,TRUE,FALSE,5,11,,0,https://t.co/w2s98zTkYk,1,,0,,so
373,2016-10-09 20:13:00+03:00,2016,10,9,20,"Madaxweyne Xasan Sheekh Maxamuud oo soo dhoweeyay dhismaha baarlamaanka maamulka cusub ee HirShabeelle
https://t.co/0H69bpept7",,,Twitter Web Client,,TRUE,FALSE,8,11,,0,https://t.co/0H69bpept7,1,,0,,so
374,2016-10-09 12:25:00+03:00,2016,10,9,12,"M/weyne Xasan Sh. Maxamuud oo kulan sagootin ah la yeeshay Wakiilka J. Carabta Carabta ee #Somalia , Mohamed Idris ,oo waqtigiisu dhammaaday",,,Twitter Web Client,,TRUE,FALSE,5,21,Somalia,1,,0,,0,,so
375,2016-10-08 16:47:00+03:00,2016,10,8,16,"Madaxweyne Xasan Sheekh Maxamuud oo la kulmay Kaaliyaha Xoghayaha Guud ee QM ugu qaabilsan arrimaha amniga, Peter T… https://t.co/2n4uKZNWro",,,Twitter Web Client,,TRUE,FALSE,5,15,,0,https://t.co/2n4uKZNWro,1,,0,,so
376,2016-10-08 16:44:00+03:00,2016,10,8,16,"Madasha Hogaanka Qaranka oo ku baaqdey in deg-deg loo joojiyo colaadda Gaalkacyo
https://t.co/8JknBa3Hpf",,,Twitter Web Client,,TRUE,FALSE,2,12,,0,https://t.co/8JknBa3Hpf,1,,0,,so
377,2016-10-07 10:45:00+03:00,2016,10,7,10,M/weynaha: Waxaan ku baaqayaa in degdeg loo joojiyo dagaalka #Gaalkacyo. #Somalia uma baahna colaad kale iyo dhiig micno la'aan loo daadiyo,,,Twitter Web Client,,TRUE,FALSE,12,39,"Gaalkacyo, Somalia",2,,0,,0,,so
378,2016-10-04 19:10:00+03:00,2016,10,4,19,"Madaxweyne Xasan Sheekh Maxamuud oo Muqdisho ku soo laabtey, kadib socdaal shaqo oo uu ku tegay Baydhabo. https://t.co/v7bNcC6D5v",,,Twitter Lite,,TRUE,FALSE,3,14,,0,,0,,0,photo,so
379,2016-10-04 13:37:00+03:00,2016,10,4,13,"Madaxweynaha: ""Daryeelka Ciidanka Qalabka Sida waa mid ka mid ah tiirarka ugu muhiimsan ee DF #Somalia ay diiradda saarayso. #Baydhabo",,,Twitter Lite,,TRUE,FALSE,1,13,"Somalia, Baydhabo",2,,0,,0,,so
380,2016-10-04 13:32:00+03:00,2016,10,4,13,Madaxweyne Xasan Sheekh Maxamuud oo Baydhabo kula kulmay ciidanka XDS iyo kuwa booliska ee ka hawlgala degaanada K/Galbeed #Somalia.,,,Twitter Lite,,TRUE,FALSE,0,6,Somalia,1,,0,,0,,so
381,2016-10-04 13:28:00+03:00,2016,10,4,13,Madaxweyne Xasan Sheekh Maxamuud oo guddiga doorashada ee DG K/ Galbeed ku ammaanay waxqabadkooda fududeyntahannaanka doorashada 2016.,,,Twitter Lite,,TRUE,FALSE,0,2,,0,,0,,0,,so
382,2016-10-04 13:22:00+03:00,2016,10,4,13,Madaxweyne Xasan Sheekh Maxamuud oo Baydhabo kula kulmay Guddiga doorashada KG #Somalia.,,,Twitter Lite,,TRUE,FALSE,0,1,Somalia,1,,0,,0,,so
383,2016-10-04 12:44:00+03:00,2016,10,4,12,"Madaxweynaha: ""Biseylka siyaasadeed ee aan gaarney wuxuu sababey inaan helno nidaam wada oggol ah oo aan ku wadashaqeyno""",,,Twitter Lite,,TRUE,FALSE,1,4,,0,,0,,0,,so
384,2016-10-04 12:17:00+03:00,2016,10,4,12,Madaxweyne Xasan Sheekh Maxamuud oo ugu baaqay ardayda jaamacadaha ee Baydhabo inay shacabka ku wacyigeliyaan muhimadda doorashada 2016.,,,Twitter Lite,,TRUE,FALSE,2,5,,0,,0,,0,,so
385,2016-10-04 12:12:00+03:00,2016,10,4,12,Madaxweyne Xasan Sheekh Maxamuud oo ardayda jaamacadaha ee magaalada Baydhabo uga warbixiyey hannaanka doorashada 2016,,,Twitter Lite,,TRUE,FALSE,1,6,,0,,0,,0,,so
386,2016-10-03 16:39:00+03:00,2016,10,3,16,"Madaxweynaha: ""Odayaasha dhaqanka waa inay isku dayaan in la yareeyo wixii khilaafaad ah oo ka imaan kara hannaanka doorashada''",,,Twitter Web Client,,TRUE,FALSE,1,7,,0,,0,,0,,so
387,2016-10-03 16:10:00+03:00,2016,10,3,16,.F.  #Somalia iyo Mauritius oo ku heshiiyay in dalka dib loogu soo celiyo 12 dhalinyaro #Somali ah oo dembiyo burcad badeednimo u xiran,,,Twitter Web Client,,TRUE,FALSE,2,6,"Somalia, Somali",2,,0,,0,,so
388,2016-10-03 15:05:00+03:00,2016,10,3,15,"Madaxweynaha: ""Waa in laga wada shaqeeyaa sidii doorashada 2016 ay ku najixi lahayd, lagana fogaadaa khilaafka iyo kala shakiga""",,,Twitter Lite,,TRUE,FALSE,1,3,,0,,0,,0,,so
389,2016-10-03 14:58:00+03:00,2016,10,3,14,"Madaxweynaha: ""Ujeeddada booqashadeyda magaalada Baydhabo waa dardar-gelinta hawlaha doorashada 2016 iyo xaqiijinta qoondada haweenka""",,,Twitter Lite,,TRUE,FALSE,1,10,,0,,0,,0,,so
390,2016-10-03 14:50:00+03:00,2016,10,3,14,Madaxweyne Xasan Sheekh Maxamuud oo booqasho shaqo ku tagey magaalada Baydhabo ee xarunta kmg ee DG Koonfuur Galbeed Soomaaliya,,,Twitter Lite,,TRUE,FALSE,1,8,,0,,0,,0,,so
391,2016-09-25 20:50:00+03:00,2016,9,25,20,Mas’uuliyiinta #Somalia iyo #India oo sheegay inaanu jirin xukun lagu riday Soomaali eedeymo burcad-badeednimo ah ugu xiran India,,,Twitter Web Client,,TRUE,FALSE,7,18,"Somalia, India",2,,0,,0,,so
392,2016-09-25 20:41:00+03:00,2016,9,25,20,#Somali officials say cases against Somali suspected pirates in Indian jails will be resolved soon,,,Twitter Web Client,,TRUE,FALSE,7,17,Somali,1,,0,,0,,en
393,2016-09-25 20:41:00+03:00,2016,9,25,20,Mas’uuliyiinta #Somalia oo sheegay inay rajeynayaan in dhowaan xal laga gaaro dacwadaha Soomaali eedeymo burcad badeednimo ugu xiran India,,,Twitter Web Client,,TRUE,FALSE,2,4,Somalia,1,,0,,0,,so
394,2016-09-25 20:40:00+03:00,2016,9,25,20,#Somali and #Indian officials deny any sentences passed against Somali suspected pirates in India,,,Twitter Web Client,,TRUE,FALSE,8,10,"Somali, Indian",2,,0,,0,,en
395,2016-09-25 20:37:00+03:00,2016,9,25,20,"#Somali and #Indian officials are in talks over the fate of suspected Somali pirates in
Indian cells.",,,Twitter Web Client,,TRUE,FALSE,13,19,"Somali, Indian",2,,0,,0,,en
396,2016-09-25 20:36:00+03:00,2016,9,25,20,Mas’uuliyiinta #Somalia iyo #India oo ka wadahadlaya xaaladda dad Soomaaliyeed oo u xiran burcad badeednimo,,,Twitter Web Client,,TRUE,FALSE,3,14,"Somalia, India",2,,0,,0,,so
397,2016-09-24 22:16:00+03:00,2016,9,24,22,"President Mohamud expresses gratitude for the #UAE support to #Somalia
https://t.co/jYc1yFZVIt https://t.co/nH5Tg1XWCn",,,Twitter Web Client,,TRUE,FALSE,4,15,"UAE, Somalia",2,https://t.co/jYc1yFZVIt,1,,0,photo,en
398,2016-09-23 14:32:00+03:00,2016,9,23,14,"President Mohamud commends UK PM for raising the plight of Somalia at the UNGA
https://t.co/ph80WWVJ3Z https://t.co/00agaE8aZP",,,Twitter Web Client,,TRUE,FALSE,9,27,,0,https://t.co/ph80WWVJ3Z,1,,0,photo,en
399,2016-09-22 20:49:00+03:00,2016,9,22,20,"Madaxweynaha: Doorashooyinka 2016 waa inay noqdaan kuwo xor ah, caddaalad ku saleysan, isla markaana haysta kalsoon… https://t.co/cvA83LncFJ",,,Twitter Web Client,,TRUE,FALSE,7,24,,0,https://t.co/cvA83LncFJ,1,,0,,so
400,2016-09-22 20:43:00+03:00,2016,9,22,20,Madaxweyne Xasan Sheekh Maxamuud oo furay shirka qaran ee qoondada haweeenka ee goleyaasha qaranka https://t.co/ao2YeY2zaA,,,Twitter Web Client,,TRUE,FALSE,3,8,,0,,0,,0,photo,so
401,2016-09-22 20:42:00+03:00,2016,9,22,20,Madaxweynaha oo mar kale haweenka ku taageeray helista qoondada ay ku leeyihiin goleyaasha qaranka https://t.co/K7Y2TI5ego,,,Twitter Web Client,,TRUE,FALSE,6,12,,0,,0,,0,photo,so
402,2016-09-19 12:45:00+03:00,2016,9,19,12,M/weynaha: Aad baan kalsoonahay inaan ku saxannahay dacwadda badda ee Kenya. Waxa aan ku doodaynaa waa xaqa aan ummad ahaan u leenahay.,,,Twitter Web Client,,TRUE,FALSE,6,33,,0,,0,,0,,so
403,2016-09-19 11:54:00+03:00,2016,9,19,11,M/weynaha: “Muhimadda dacwadda badda waxay tahay  in dhulka biyaha #Somalia aan 1m oo ka mid ah laga tanaasulin’’ https://t.co/mmtpX56iL1,,,Twitter Web Client,,TRUE,FALSE,18,54,Somalia,1,,0,,0,photo,so
404,2016-09-19 10:22:00+03:00,2016,9,19,10,Madaxweyne Xasan Sheekh Maxamuud oo ka qeybgaley tukashada salaadda jannaasada ee marxuum Gen Maxamed Rooble Jimcaale Goobaale.,,,Twitter Lite,,TRUE,FALSE,2,6,,0,,0,,0,,so
405,2016-09-18 16:57:00+03:00,2016,9,18,16,"Madaxweynaha oo ka tacsiyeeyay geerida Gen. Maxamed Roble Goobaale, Taliyihii Guutada 3-aad ee XDS oo maanta Muqdisho ku shahiiday.",,,Twitter Web Client,,TRUE,FALSE,1,17,,0,,0,,0,,so
406,2016-09-14 01:53:00+03:00,2016,9,13,1,Soo dhoweyntii wufuuddii ka qeybgashey Shir Madaxeedkii #IGADMog2016 ee Muqdisho. https://t.co/LH3GdWUYHQ,,,Twitter Web Client,,TRUE,FALSE,10,27,IGADMog2016,1,,0,,0,photo,so
407,2016-09-14 01:23:00+03:00,2016,9,13,1,M/Weynaha oo shacabka ugu hambalyeeyay dulqaadka iyo wadashaqeynta ay muujiyeen sidii uu u najixi lahaa Shirka IGAD https://t.co/RbVgaKO57a,,,Twitter Web Client,,TRUE,FALSE,5,35,,0,,0,,0,photo,so
408,2016-09-14 01:14:00+03:00,2016,9,13,1,#IGADMog2016 summit encourages Somalis to participate in the 2016 electoral process. https://t.co/R3NP1O73fD,,,Twitter Web Client,,TRUE,FALSE,18,28,IGADMog2016,1,,0,,0,photo,en
409,2016-09-13 22:12:00+03:00,2016,9,13,22,#IGADMog2016 summit welcomes the update of the FGS on the implementation of 2016 polls. https://t.co/bB2TNb1KU2,,,Twitter Web Client,,TRUE,FALSE,26,56,IGADMog2016,1,,0,,0,photo,en
410,2016-09-13 14:02:00+03:00,2016,9,13,14,"M/weyne Xasan Sh.M. oo soo dhoweeyay M/weynaha Kenya, Uhuru M.Kenyatta oo ka qeybgalaya Shir Madaxeedka #IGADMog2016 https://t.co/lWKZaDW2b5",,,Twitter Lite,,TRUE,FALSE,20,59,IGADMog2016,1,,0,,0,photo,so
411,2016-09-13 13:42:00+03:00,2016,9,13,13,#Ethiopian PM Hailemariam Desalegn arrives in Mogadishu to attend #IGADMog2016 summit. https://t.co/68iRnvZ6eR,,,Twitter Lite,,TRUE,FALSE,53,62,"Ethiopian, IGADMog2016",2,,0,,0,photo,en
412,2016-09-13 12:55:00+03:00,2016,9,13,12,#Somalia hosts historic #IGADMog2016 summit in Mogadishu,,,Twitter Lite,,TRUE,FALSE,57,87,"Somalia, IGADMog2016",2,,0,,0,,en
413,2016-09-12 17:51:00+03:00,2016,9,12,17,President Mohamud launches national strategy for Countering Violent Extremism (CVE). https://t.co/81YUYy6UDv,,,Twitter Lite,,TRUE,FALSE,30,52,,0,,0,,0,photo,en
414,2016-09-12 12:19:00+03:00,2016,9,12,12,Madaxweyne Xasan Sheekh Maxamuud oo kumanaan shacab ah salaadda Ciidul Adxa kula tukaday Muqdisho. https://t.co/qpMvxKpK9X,,,Twitter Web Client,,TRUE,FALSE,6,34,,0,,0,,0,photo,so
415,2016-09-10 16:57:00+03:00,2016,9,10,16,"Madaxweynaha oo ka hadlay qabanqaabada shirka IGAD 2016 

https://t.co/4ftqwoba3T via @YouTube",,,Twitter Web Client,,TRUE,FALSE,3,10,,0,https://t.co/4ftqwoba3T,1,YouTube,1,,so
416,2016-09-10 11:14:00+03:00,2016,9,10,11,M/weynaha oo shacabka ka codsadey inay u dulqaataan talaabooyinka lagu sugayo amniga Muqdisho. https://t.co/hgFKjI5Xp1,,,Twitter Lite,,TRUE,FALSE,8,38,,0,,0,,0,photo,so
417,2016-09-08 19:40:00+03:00,2016,9,8,19,Pres. Hassan Sheikh Mohamud receives credentials from newly appointed #Djiboutian amb. Aden Hassan Aden. https://t.co/MSc9AT6Qtt,,,Twitter Web Client,,TRUE,FALSE,8,28,Djiboutian,1,,0,,0,photo,en
418,2016-09-08 19:22:00+03:00,2016,9,8,19,Madaxweyne Xasan Sh. Maxamuud oo warqadaha aqoonsiga ka guddoomay danjiraha cusub ee #Djibouti Aadan Xasan Aadan https://t.co/tgtQNdvZ6G,,,Twitter Web Client,,TRUE,FALSE,4,30,Djibouti,1,,0,,0,photo,so
419,2016-09-06 11:39:00+03:00,2016,9,6,11,President Hassan Sheikh Mohamud opens National Leadership Forum in Mogadishu. https://t.co/9IhbahV4OI,,,Twitter Lite,,TRUE,FALSE,31,64,,0,,0,,0,photo,en
420,2016-09-04 16:45:00+03:00,2016,9,4,16,Madaxweyne Xasan Sheekh Maxamuud oo saxiixey Sharciga Asxaabta Siyaaadda dalka https://t.co/Ox4j4HJPzH,,,Twitter Lite,,TRUE,FALSE,5,29,,0,,0,,0,photo,so
421,2016-09-04 10:56:00+03:00,2016,9,4,10,M/Weyne Xasan Sh.Maxamuud oo Kulanka Dadweyne ee VOA u sheegay in horumar la gaarey 4tii sanno ee uu talada hayey. https://t.co/5vdrafbYcX,,,Twitter Lite,,TRUE,FALSE,5,32,,0,,0,,0,photo,so
422,2016-09-01 22:54:00+03:00,2016,9,1,22,Madaxweyne Xasan Sheekh Maxamuud oo marti ku ah Barnaamijka Dood Wadaag ee TV Universal.,,,Twitter Lite,,TRUE,FALSE,3,17,,0,,0,,0,,so
423,2016-08-31 21:38:00+03:00,2016,8,31,21,Madaxweyaha oo ka tacsiyeeyey geeridii ku timid Guddoomiyahii Guddiga Shaqaalaha Rayidka Marxuum Cali Dheere oo ku geeriyooday Muqdisho.,,,Twitter Web Client,,TRUE,FALSE,4,15,,0,,0,,0,,so
424,2016-08-31 20:15:00+03:00,2016,8,31,20,Madaxweynaha oo ka qeyb-galay Salaada Janaasada Ciidamado ku shahiiday qaraxii shalay https://t.co/2TQli2Ef9O https://t.co/QCXLz5dTBZ,,,Twitter Web Client,,TRUE,FALSE,2,20,,0,https://t.co/2TQli2Ef9O,1,,0,photo,so
425,2016-08-28 21:39:00+03:00,2016,8,28,21,Madaxweyne Xasan Sheekh Maxamuud oo dib dalka ugu soo laabtey kadib markuu ka soo qeybgaley shirka #TICAD6NAIROBI,,,Twitter Lite,,TRUE,FALSE,3,15,TICAD6NAIROBI,1,,0,,0,,so
426,2016-08-28 20:47:00+03:00,2016,8,28,20,"#Somalia and #Kenya presidents, Hassan Sheikh Mohamud and Uhuru Kenyatta hold private meeting in Nairobi. https://t.co/ED1idu8P7Y",,,Twitter Lite,,TRUE,FALSE,35,49,"Somalia, Kenya",2,,0,,0,photo,en
427,2016-08-28 20:35:00+03:00,2016,8,28,20,"Madaxweyne Xasan Sheekh Maxamuud oo kulan gaar ah Nairobi kula yeeshay Madaxweynaha Kenya, Uhuru Kenyatta. https://t.co/1jHlTwwhE8",,,Twitter Lite,,TRUE,FALSE,10,14,,0,,0,,0,photo,so
428,2016-08-27 13:01:00+03:00,2016,8,27,13,Marwada M/weynaha Sahro Cumar Xasan oo ka qeybgashay shir gaar ah oo ay yeesheen marwooyinka madaxda #TICAD6NAIROBI https://t.co/0CLBJp8Y7z,,,Twitter Lite,,TRUE,FALSE,6,34,TICAD6NAIROBI,1,,0,,0,photo,so
429,2016-08-27 11:55:00+03:00,2016,8,27,11,Madaxweyne Xasan Sheekh Maxamuud oo khudbad ka jeediyay Shir Madaxeedka Iskaashiga Afrika iyo Japan #TICAD6NAIROBI,,,Twitter Lite,,TRUE,FALSE,1,8,TICAD6NAIROBI,1,,0,,0,,so
430,2016-08-27 11:03:00+03:00,2016,8,27,11,Pres.Hassan Sheikh Mohamud attending opening ceremony of #TICAD6NAIROBI https://t.co/gl2U7RVc3T,,,Twitter Lite,,TRUE,FALSE,18,32,TICAD6NAIROBI,1,,0,,0,photo,en
431,2016-08-27 09:56:00+03:00,2016,8,27,9,Madaxweyne Xasan Sheekh Maxamuud oo waqtigan ka qeybqaadanaya xafladda furitaanka Shir Madaxeedka 6-aad ee Iskaashiga Africa iyo Japan TICAD,,,Twitter Lite,,TRUE,FALSE,5,20,,0,,0,,0,,so
432,2016-08-26 19:50:00+03:00,2016,8,26,19,"M/weyne Xasan Sheekh Maxamuud oo Nairobi kaga qeybgalaya Shir Madaxeedka 6aad ee Iskaashiga Afrika, Japan (TICAD) https://t.co/rxNtHf2BDq",,,Twitter Lite,,TRUE,FALSE,5,21,,0,,0,,0,photo,so
433,2016-08-26 00:03:00+03:00,2016,8,25,0,Sawirada aaska marxuum S/Guud Maxamed Cali Samantar https://t.co/x5a7J6CCNo,,,Twitter Web Client,,TRUE,FALSE,6,22,,0,,0,,0,photo,so
434,2016-08-25 12:32:00+03:00,2016,8,25,12,Madaxweyne Xasan Sheekh Maxamuud oo ka qeybgaley aas qaran oo loo sameeyey Madaxweyne ku xigeenkii hore marxuum S/Guud Max'ed Cali Samantar,,,Twitter Lite,,TRUE,FALSE,3,16,,0,,0,,0,,so
435,2016-08-23 15:10:00+03:00,2016,8,23,15,Guddiga qabanqaabada aaska qaran ee marxuum S/Guud Maxamed Cali Samantar oo shir ku yeeshay magaalada Muqdisho,,,Twitter Web Client,,TRUE,FALSE,5,17,,0,,0,,0,,so
436,2016-08-21 16:10:00+03:00,2016,8,21,16,"Madaxweynaha: ""Gummaadka shacabka Gaalkacyo ee argagixisada Al Shabaab waa mid ka tarjumeysa ujeeddada dhabta ah ee cadowga""",,,Twitter Lite,,TRUE,FALSE,9,20,,0,,0,,0,,so
437,2016-08-20 07:23:00+03:00,2016,8,20,7,"M/Weyne X.Sh.M: ""Allah ha u naxariistee marxuum S/Guud Maxamed Cali Samantar, waxaa uu ka mid ahaa tiirarkii dhismaha Ciidanka XDS.",,,Twitter Lite,,TRUE,FALSE,7,22,,0,,0,,0,,so
438,2016-08-19 13:29:00+03:00,2016,8,19,13,Pres. H.S. Mohamud and IGAD Sec. Gen. discuss the preparation of upcoming IGAD summit 2 be held in Mogadishu in Sept https://t.co/Vdh5f7rQbQ,,,Twitter Lite,,TRUE,FALSE,24,43,,0,,0,,0,photo,en
439,2016-08-15 18:12:00+03:00,2016,8,15,18,Pres. Hassan Sheikh Mohamud urges #Somali Global Diaspora to redouble their efforts to rebuild the country. https://t.co/kkw5qrBu7C,,,Twitter Lite,,TRUE,FALSE,39,51,Somali,1,,0,,0,photo,en
440,2016-08-15 13:58:00+03:00,2016,8,15,13,"Pres. Hassan Sheikh Mohamud, IGAD envoy Mohamed Abdi Afey discuss preparations of IGAD summit scheduled on 5th Sept. 2016 in Mogadishu.",,,Twitter Lite,,TRUE,FALSE,9,17,,0,,0,,0,,en
441,2016-08-14 14:29:00+03:00,2016,8,14,14,Pres. Hassan Sheikh Mohamud signs #Somalia's Human Rights Commission Bill https://t.co/lyNY33oxOV,,,Twitter Web Client,,TRUE,FALSE,33,37,Somalia,1,,0,,0,photo,en
442,2016-08-14 14:26:00+03:00,2016,8,14,14,Madaxweyne Xasan Sheekh Maxamuud oo saxiixay Sharciga Dhismaha Guddiga Madaxa Banaan ee Xuquuqul Insaanka #Somalia https://t.co/nfZSyLoMqG,,,Twitter Web Client,,TRUE,FALSE,19,39,Somalia,1,,0,,0,photo,so
443,2016-08-13 17:57:00+03:00,2016,8,13,17,Madaxweyne Xasan Sheekh Maxamuud oo xaflad sagootin ah u sameeyay Danjirihii Djibouti u fadhiyey #Somalia https://t.co/4ZwABRkgAP,,,Twitter Web Client,,TRUE,FALSE,5,16,Somalia,1,,0,,0,photo,so
444,2016-08-13 10:10:00+03:00,2016,8,13,10,Pres. HSM: #Somalia and #Ethiopia are determined to benefit from economic and infrastructure cooperation https://t.co/93pRIQu0Yk,,,Twitter Web Client,,TRUE,FALSE,23,29,"Somalia, Ethiopia",2,,0,,0,photo,en
445,2016-08-13 10:04:00+03:00,2016,8,13,10,"Pres. HSM concludes 3-days historic visit to Jigjiga in #Ethiopia, calls for boosting cooperation b/w 2 countries. https://t.co/4ye84oyoDM",,,Twitter Web Client,,TRUE,FALSE,25,62,Ethiopia,1,,0,,0,photo,en
446,2016-08-13 09:38:00+03:00,2016,8,13,9,Pres. HSM called and congratulated #Somalia born Ilham Omar for her success in the Minnesota Primary for US state representative,,,Twitter Web Client,,TRUE,FALSE,16,27,Somalia,1,,0,,0,,en
447,2016-08-09 18:34:00+03:00,2016,8,9,18,"Madaxweynaha oo soo xiray Shirka Madasha Hoggaamiyeyaasha Qaranka
https://t.co/Bg8EptQfO2 https://t.co/Ca8hqNcCCf",,,Twitter Web Client,,TRUE,FALSE,6,23,,0,https://t.co/Bg8EptQfO2,1,,0,photo,so
448,2016-08-09 18:01:00+03:00,2016,8,9,18,Pres. Hassan Sheikh Mohamud closes National Leaders Forum in Mogadishu. https://t.co/6C4Hw8FQsQ,,,Twitter Web Client,,TRUE,FALSE,6,23,,0,,0,,0,photo,en
449,2016-08-09 12:38:00+03:00,2016,8,9,12,Pres. Hassan Sheikh Mohamud  briefs Arab ambassadors to #Somalia on electoral process and progress made so far.,,,Twitter Web Client,,TRUE,FALSE,5,11,Somalia,1,,0,,0,,en
450,2016-08-09 11:55:00+03:00,2016,8,9,11,"Foreign Minister, Abdisalam Hadliyeh receives a copy of Letter of Credence from newly appointed US Amb. to #Somalia Stephen M. Schwartz.",,,Twitter Web Client,,TRUE,FALSE,8,16,Somalia,1,,0,,0,,en
